training_seed,method_key,method,checkpoint,checkpoint_path,checkpoint_step,checkpoint_label,eval_seed,scenario,episodes,success_rate,collision_rate,near_miss_rate,progress,mean_min_distance,episode_min_distance,episode_length,episode_reward,raw_unsafe_action_rate,raw_safe_margin_unsafe_action_rate,action_norm,action_delta,no_response_rate,raw_min_predicted_cpa,nan_or_crash,source_phase,breakdown_type,breakdown_key,threat_motion_mode,threat_class
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,,77,0.4545454545454545,0.5454545454545454,0.4415584415584415,0.9516840719930116,4.672837421372994,0.7112077428148939,105.07792207792208,29.88134941030764,0.2658918981314756,0.3113132528298857,1.5505398025521284,0.1156016814583224,0.0,2.8380964642372866,0,,motion,sinusoidal_lateral,sinusoidal_lateral,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,,57,0.4385964912280701,0.5614035087719298,0.4035087719298245,0.9607246262597996,4.720249359530842,0.7024532002315187,104.94736842105264,29.97581146719577,0.2769609644561938,0.3100933892290122,1.5521137326605308,0.1017795821488103,0.0,2.7723802949306995,0,,motion,accel_decel,accel_decel,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,,85,0.4,0.6,0.3529411764705882,0.959564809813119,4.722487399568975,0.7070863550200182,105.67058823529412,29.159331725261268,0.2598989542918912,0.3012854278529264,1.5561494971277348,0.1094549937641288,0.0,2.864619260785388,0,,motion,ar1_velocity,ar1_velocity,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,,51,0.4509803921568627,0.5490196078431373,0.4509803921568627,0.9624763363697664,4.715678077108434,0.6767168161915798,107.7843137254902,30.30907460583952,0.2649798360105126,0.3012499410933323,1.554378968015271,0.1112242132587222,0.0,2.818007333726014,0,,motion,crossing_or_sudden_threat,crossing_or_sudden_threat,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,,30,0.3,0.7,0.3,0.8984416536660771,4.811294072507056,0.6816688736279806,98.93333333333334,24.96701945342773,0.2906251315447212,0.339355729255827,1.5593754799521249,0.1101588791626338,0.0,2.780940454410623,0,,motion,linear,linear,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,,77,0.4415584415584415,0.5584415584415584,0.4285714285714285,0.9515348334693968,4.657629238442893,0.7028056034794101,105.14285714285714,29.58157917804688,0.2677700704641934,0.3129227544393874,1.5511090878249718,0.1152080081729102,0.0,2.822144260230526,0,,motion,sinusoidal_lateral,sinusoidal_lateral,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,,58,0.4482758620689655,0.5517241379310345,0.4137931034482758,0.9613282132098956,4.749064031646781,0.7056036303783285,105.36206896551724,30.196757982085916,0.2757830839024584,0.3091743508792247,1.551766281581903,0.1032442109896609,0.0,2.806402655418712,0,,motion,accel_decel,accel_decel,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,,85,0.4117647058823529,0.5882352941176471,0.3647058823529411,0.9608640362227666,4.7129020478254064,0.7094957129043691,106.2235294117647,29.431880923427855,0.259446324068704,0.3010416331188926,1.5556596986090343,0.1110425856723435,0.0,2.8566288187760214,0,,motion,ar1_velocity,ar1_velocity,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,,50,0.46,0.54,0.46,0.9627256880994054,4.705131416630503,0.6784380507469178,108.0,30.483566541515653,0.2649186079884548,0.3017079296059207,1.5542480401840073,0.1115480441925002,0.0,2.8053866079008065,0,,motion,crossing_or_sudden_threat,crossing_or_sudden_threat,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,,30,0.3,0.7,0.3,0.8985039084701787,4.8298912040208295,0.6760893483956655,98.6,24.97806975210253,0.2869324671963191,0.3368594550382413,1.5596898899151106,0.1088016681845066,0.0,2.78453298017632,0,,motion,linear,linear,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,,77,0.4285714285714285,0.5714285714285714,0.4155844155844156,0.951518890789947,4.668853767728867,0.7020078487210459,104.75324675324676,29.32723693357352,0.2676155844273544,0.3122518105259757,1.5515452744344922,0.1147168070050123,0.0,2.831543383020603,0,,motion,sinusoidal_lateral,sinusoidal_lateral,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,,63,0.5238095238095238,0.4761904761904761,0.5238095238095238,0.9522621084811592,4.682526521582167,0.7236363405273074,114.9047619047619,31.90951759808356,0.2999007305769445,0.3451123305110052,1.5438683025770872,0.1499583350181931,0.0,2.684503015209013,0,N3PF-V,motion,accel_decel,accel_decel,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,,76,0.6578947368421053,0.3421052631578947,0.6447368421052632,0.95236909133809,4.562705491966815,0.824332415273315,115.94736842105264,34.61193781399438,0.3123360452781034,0.3581285684100709,1.5353280592767446,0.1573651150956018,0.0,2.644680851258039,0,N3PF-V,motion,ar1_velocity,ar1_velocity,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,,47,0.6808510638297872,0.3191489361702128,0.6595744680851063,0.9574004085454392,4.636422575509819,0.8383921207265651,116.04255319148936,35.26067878510904,0.3181415920327123,0.3637562951747438,1.5377340922700788,0.1575330701151578,0.0,2.597298395954306,0,N3PF-V,motion,crossing_or_sudden_threat,crossing_or_sudden_threat,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,,34,0.6764705882352942,0.3235294117647059,0.6764705882352942,0.979708368948703,4.541017965278216,0.8065397485214121,118.29411764705884,35.93561973093248,0.3264997554586659,0.3661848435633238,1.5431594102757031,0.1549769529734266,0.0,2.646816530274412,0,N3PF-V,motion,linear,linear,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,,80,0.6,0.4,0.5375,0.9446724108067368,4.767776831649999,0.7962885363027453,112.875,33.17230775506183,0.3156132604159504,0.3556321501960746,1.548717218334636,0.1503348292792103,0.0,2.699998700289116,0,N3PF-V,motion,sinusoidal_lateral,sinusoidal_lateral,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,,64,0.53125,0.46875,0.53125,0.952736610482867,4.664253901073802,0.7315601101145148,114.828125,32.07697416304743,0.3005046462652483,0.3462251957780968,1.5446364398398518,0.1506143781454555,0.0,2.676905999995784,0,N3PF-V,motion,accel_decel,accel_decel,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,,76,0.6578947368421053,0.3421052631578947,0.6447368421052632,0.952338269293302,4.559859244618136,0.8291409988152353,116.0,34.613286588320285,0.3119839160701593,0.357537773850076,1.5355332003220372,0.157817229570252,0.0,2.6410517751924667,0,N3PF-V,motion,ar1_velocity,ar1_velocity,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,,48,0.6458333333333334,0.3541666666666667,0.625,0.9578161767278088,4.611158343152705,0.8167985367278258,116.45833333333331,34.57251026998944,0.3231226755397849,0.3675856076578476,1.5363648686247815,0.1601389737435024,0.0,2.5817146442955736,0,N3PF-V,motion,crossing_or_sudden_threat,crossing_or_sudden_threat,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,,33,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.9794843987396984,4.521756850485082,0.790703891804724,118.27272727272728,35.73396988873562,0.3274810314707824,0.3678594033759124,1.5428201574411842,0.1560860173238692,0.0,2.6313082285300484,0,N3PF-V,motion,linear,linear,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,,79,0.5949367088607594,0.4050632911392405,0.5316455696202531,0.9439781006393017,4.7551931934862655,0.7946470860816255,112.88607594936708,33.04781378721102,0.3177933984852514,0.3584119316952058,1.5492057255927898,0.1507355021944162,0.0,2.6827431621470224,0,N3PF-V,motion,sinusoidal_lateral,sinusoidal_lateral,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,,65,0.5230769230769231,0.4769230769230769,0.5230769230769231,0.950006171706301,4.6790360777700615,0.7278490075698265,114.32307692307693,31.77773836069029,0.2971948186866835,0.3427748269124675,1.5447715239844864,0.1496845368016417,0.0,2.6853660396092085,0,N3PF-V,motion,accel_decel,accel_decel,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,,75,0.6666666666666666,0.3333333333333333,0.6533333333333333,0.9522384943516584,4.5728906971571,0.83210169394811,115.74666666666668,34.78597611067325,0.3100618302727322,0.3560914938756793,1.5358625569746651,0.1575719776914755,0.0,2.6493457704710552,0,N3PF-V,motion,ar1_velocity,ar1_velocity,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,,49,0.6530612244897959,0.3469387755102041,0.6326530612244898,0.9584376515358966,4.621541013884547,0.8150584296304353,116.3265306122449,34.73979204193099,0.3228363129591957,0.3667628958132533,1.535867308887482,0.1599664005893613,0.0,2.581994364363808,0,N3PF-V,motion,crossing_or_sudden_threat,crossing_or_sudden_threat,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,,32,0.6875,0.3125,0.6875,0.9807348018522876,4.554653192705846,0.8028164356946945,117.9375,36.19272702945076,0.3309531284973747,0.3738624746026041,1.5428226798563696,0.1569652764595593,0.0,2.625236311995104,0,N3PF-V,motion,linear,linear,
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,,79,0.5949367088607594,0.4050632911392405,0.5316455696202531,0.9456095931074469,4.748271910476822,0.7962033275184752,113.0759493670886,33.14513287443438,0.3180194127270348,0.359252212239949,1.5486919432658173,0.1511714121167187,0.0,2.6712765416941227,0,N3PF-V,motion,sinusoidal_lateral,sinusoidal_lateral,
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,,285,0.4175438596491228,0.5824561403508772,0.3964912280701754,0.9547151992693548,4.727460935392569,0.6955428127656903,105.0982456140351,29.31503842432136,0.2673384118087737,0.307615271527265,1.5536134391019385,0.1103655783799907,0.0,2.838951428543252,0,,threat,high,,high
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,,1,1.0,0.0,1.0,1.0,4.896558613420647,0.9126120805740356,107.0,42.6510032497385,0.2897196261682243,0.308411214953271,1.552457861811201,0.0883899924354018,0.0,2.534976023658414,0,,threat,low,,low
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1000,,14,0.6428571428571429,0.3571428571428571,0.5714285714285714,0.9131537492142682,4.397773125491042,0.816167064011097,109.28571428571428,32.67732981347985,0.3000283404577604,0.3514976498012475,1.547347682436823,0.129075770261894,0.0,2.492958213520417,0,,threat,medium,,medium
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,,285,0.4035087719298245,0.5964912280701754,0.3824561403508772,0.9538522280137118,4.727986370365509,0.6908136032129589,104.87017543859648,28.981002859119886,0.267505581420553,0.3077006217777168,1.5544486180050752,0.1089750096726988,0.0,2.8369600654559983,0,,threat,high,,high
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,,1,1.0,0.0,1.0,1.0,4.896558613420647,0.9126120805740356,107.0,42.6510032497385,0.2897196261682243,0.308411214953271,1.552457861811201,0.0883899924354018,0.0,2.534976023658414,0,,threat,low,,low
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1001,,14,0.6428571428571429,0.3571428571428571,0.5714285714285714,0.9131537492142682,4.397773125491042,0.816167064011097,109.28571428571428,32.67732981347985,0.3000283404577604,0.3514976498012475,1.547347682436823,0.129075770261894,0.0,2.492958213520417,0,,threat,medium,,medium
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,,284,0.4049295774647887,0.5950704225352113,0.3838028169014084,0.954297415467083,4.735820605966595,0.6914685210081893,104.94718309859157,29.021643633904493,0.2668339419640542,0.307092841500132,1.5544621466191628,0.109293327486865,0.0,2.84363222433123,0,,threat,high,,high
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,,1,1.0,0.0,1.0,1.0,4.896558613420647,0.9126120805740356,107.0,42.6510032497385,0.2897196261682243,0.308411214953271,1.552457861811201,0.0883899924354018,0.0,2.534976023658414,0,,threat,low,,low
2,p3_s2_1500k,P3_block_projected_seed2_1500k,p3_s2_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_ms_block_projected_s2/checkpoint_1500k.zip,1500000,1500k,1002,,15,0.6666666666666666,0.3333333333333333,0.6,0.9178913134906064,4.3885216173341375,0.8134440968434016,110.13333333333334,33.336113979850346,0.2958734456294288,0.3488295004702354,1.54572640333163,0.1315823610260413,0.0,2.486162411295712,0,,threat,medium,,medium
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,,288,0.6180555555555556,0.3819444444444444,0.5972222222222222,0.9561596405254948,4.662221673368039,0.793757622802837,115.30902777777776,33.93849191496721,0.3101718004771727,0.3537652974718839,1.5417233235640306,0.1530503857334215,0.0,2.674349215688109,0,N3PF-V,threat,high,,high
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1000,,12,0.6666666666666666,0.3333333333333333,0.5833333333333334,0.9066903262579912,4.397797059964993,0.8471684729059538,112.33333333333331,33.280733765754846,0.3837095228721485,0.4227370766256755,1.5475515111488978,0.1690558167526872,0.0,2.3309619331596045,0,N3PF-V,threat,medium,,medium
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,,287,0.6097560975609756,0.3902439024390244,0.5888501742160279,0.9559796659877222,4.648807703093717,0.7899095502776136,115.34146341463416,33.76702879699738,0.3115790409275226,0.3553516660080556,1.5416325445474353,0.153812476407032,0.0,2.664480688881199,0,N3PF-V,threat,high,,high
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1001,,13,0.6923076923076923,0.3076923076923077,0.6153846153846154,0.912239922351372,4.389813868812107,0.8620923092732062,113.3076923076923,33.99058852973599,0.3801793216068744,0.4187205600765442,1.5503497154223371,0.1719125311203694,0.0,2.3098573448267263,0,N3PF-V,threat,medium,,medium
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,,287,0.6132404181184669,0.3867595818815331,0.5923344947735192,0.9559556992569216,4.659771637010028,0.7910754856643777,115.14285714285714,33.83800042834897,0.3106724123921683,0.3549120709340766,1.5415323412560666,0.1537153810007245,0.0,2.664730705605177,0,N3PF-V,threat,high,,high
0,p3_s0_1500k,P3_block_projected_1500k,P3_block_projected_1500k,checkpoints/env_v2_gpsi_heada_ppo_n3pf_block_projected_s0/checkpoint_1500k.zip,1500000,1500k,1002,,13,0.6923076923076923,0.3076923076923077,0.6153846153846154,0.912239922351372,4.389813868812107,0.8620923092732062,113.3076923076923,33.99058852973599,0.3801793216068744,0.4187205600765442,1.5503497154223371,0.1719125311203694,0.0,2.3098573448267263,0,N3PF-V,threat,medium,,medium
